"site","year","TRT","class","count","clickr","site_year","percent","tier1","tier2","tier3"
"125","2021","CON","Peyssonnelia",17,"CA","125_2021",7.14285714285714,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2021","CON","CCA",86,"CA","125_2021",36.1344537815126,"calcifying","calcifying.algae","CCA"
"125","2021","CON","CCA",21,"CA","125_2021",8.82352941176471,"calcifying","calcifying.algae","CCA"
"125","2021","CON","Halimeda",2,"CA","125_2021",0.840336134453782,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2021","CON","P. damicornis",25,"CA","125_2021",10.5042016806723,"calcifying","hard.coral","P.damicornis"
"125","2021","CON","Fungia",2,"CA","125_2021",0.840336134453782,"calcifying","hard.coral","other.coral"
"125","2021","CON","Psammocora sp.",1,"CA","125_2021",0.420168067226891,"calcifying","hard.coral","other.coral"
"125","2021","CON","Sediment",1,"CA","125_2021",0.420168067226891,"nonbiological","nonbiological","nonbiological"
"125","2021","CON","Corallimorph",1,"CA","125_2021",0.420168067226891,"noncalcifying","Corallimorph","Corallimorph"
"127","2021","BYSP","Turf",104,"CA","127_2021",32.0987654320988,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2021","BYSP","Peyssonnelia",44,"CA","127_2021",13.5802469135802,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2021","BYSP","CCA",85,"CA","127_2021",26.2345679012346,"calcifying","calcifying.algae","CCA"
"127","2021","BYSP","Halimeda",1,"CA","127_2021",0.308641975308642,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2021","BYSP","Galaxaura",1,"CA","127_2021",0.308641975308642,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2021","BYSP","A. acuminata",42,"CA","127_2021",12.962962962963,"calcifying","hard.coral","A.acuminata"
"127","2021","BYSP","M. capitata",12,"CA","127_2021",3.7037037037037,"calcifying","hard.coral","M.capitata"
"127","2021","BYSP","Montipora spp.",1,"CA","127_2021",0.308641975308642,"calcifying","hard.coral","other.coral"
"127","2021","BYSP","P. damicornis",22,"CA","127_2021",6.79012345679012,"calcifying","hard.coral","P.damicornis"
"127","2021","BYSP","Sediment",1,"CA","127_2021",0.308641975308642,"nonbiological","nonbiological","nonbiological"
"127","2021","BYSP","Corallimorph",11,"CA","127_2021",3.39506172839506,"noncalcifying","Corallimorph","Corallimorph"
"129","2021","REM","Turf",154,"CA","129_2021",38.0246913580247,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2021","REM","Turf",8,"CA","129_2021",1.97530864197531,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2021","REM","Lobophora",2,"CA","129_2021",0.493827160493827,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2021","REM","Peyssonnelia",38,"CA","129_2021",9.38271604938272,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2021","REM","CCA",147,"CA","129_2021",36.2962962962963,"calcifying","calcifying.algae","CCA"
"129","2021","REM","CCA",15,"CA","129_2021",3.7037037037037,"calcifying","calcifying.algae","CCA"
"129","2021","REM","Halimeda",1,"CA","129_2021",0.246913580246914,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2021","REM","P. damicornis",34,"CA","129_2021",8.39506172839506,"calcifying","hard.coral","P.damicornis"
"129","2021","REM","Sediment",1,"CA","129_2021",0.246913580246914,"nonbiological","nonbiological","nonbiological"
"129","2021","REM","Limestone",1,"CA","129_2021",0.246913580246914,"nonbiological","nonbiological","nonbiological"
"129","2021","REM","Corallimorph",4,"CA","129_2021",0.987654320987654,"noncalcifying","Corallimorph","Corallimorph"
"103","2022","RAN","Turf",140,"CA","103_2022",32.7868852459016,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2022","RAN","Turf",4,"CA","103_2022",0.936768149882904,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2022","RAN","Lobophora",46,"CA","103_2022",10.7728337236534,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2022","RAN","Peyssonnelia",11,"CA","103_2022",2.57611241217799,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2022","RAN","CCA",103,"CA","103_2022",24.1217798594848,"calcifying","calcifying.algae","CCA"
"103","2022","RAN","CCA",12,"CA","103_2022",2.81030444964871,"calcifying","calcifying.algae","CCA"
"103","2022","RAN","Halimeda",2,"CA","103_2022",0.468384074941452,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2022","RAN","Caulerpa",3,"CA","103_2022",0.702576112412178,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2022","RAN","A. acuminata",63,"CA","103_2022",14.7540983606557,"calcifying","hard.coral","A.acuminata"
"103","2022","RAN","M. capitata",1,"CA","103_2022",0.234192037470726,"calcifying","hard.coral","M.capitata"
"103","2022","RAN","M. capitata",4,"CA","103_2022",0.936768149882904,"calcifying","hard.coral","M.capitata"
"103","2022","RAN","P. damicornis",34,"CA","103_2022",7.96252927400468,"calcifying","hard.coral","P.damicornis"
"103","2022","RAN","Sediment",1,"CA","103_2022",0.234192037470726,"nonbiological","nonbiological","nonbiological"
"103","2022","RAN","Corallimorph",3,"CA","103_2022",0.702576112412178,"noncalcifying","Corallimorph","Corallimorph"
"107","2022","XSP","Turf",145,"CA","107_2022",48.8215488215488,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2022","XSP","Lobophora",3,"CA","107_2022",1.01010101010101,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2022","XSP","Peyssonnelia",6,"CA","107_2022",2.02020202020202,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2022","XSP","CCA",31,"CA","107_2022",10.4377104377104,"calcifying","calcifying.algae","CCA"
"107","2022","XSP","Galaxaura",2,"CA","107_2022",0.673400673400673,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2022","XSP","A. acuminata",87,"CA","107_2022",29.2929292929293,"calcifying","hard.coral","A.acuminata"
"107","2022","XSP","M. capitata",7,"CA","107_2022",2.35690235690236,"calcifying","hard.coral","M.capitata"
"107","2022","XSP","Montipora spp.",1,"CA","107_2022",0.336700336700337,"calcifying","hard.coral","other.coral"
"107","2022","XSP","P. damicornis",10,"CA","107_2022",3.36700336700337,"calcifying","hard.coral","P.damicornis"
"107","2022","XSP","Corallimorph",5,"CA","107_2022",1.68350168350168,"noncalcifying","Corallimorph","Corallimorph"
"109","2022","RAN","Turf",97,"CA","109_2022",28.698224852071,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2022","RAN","Peyssonnelia",26,"CA","109_2022",7.69230769230769,"calcifying","calcifying.algae","other.calcifying.algae"
"109","2022","RAN","CCA",76,"CA","109_2022",22.4852071005917,"calcifying","calcifying.algae","CCA"
"109","2022","RAN","A. acuminata",114,"CA","109_2022",33.7278106508876,"calcifying","hard.coral","A.acuminata"
"109","2022","RAN","M. capitata",5,"CA","109_2022",1.4792899408284,"calcifying","hard.coral","M.capitata"
"109","2022","RAN","P. damicornis",11,"CA","109_2022",3.25443786982249,"calcifying","hard.coral","P.damicornis"
"109","2022","RAN","Sediment",2,"CA","109_2022",0.591715976331361,"nonbiological","nonbiological","nonbiological"
"109","2022","RAN","Corallimorph",7,"CA","109_2022",2.07100591715976,"noncalcifying","Corallimorph","Corallimorph"
"111","2022","REM","Turf",41,"CA","111_2022",12.2388059701493,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2022","REM","Lobophora",9,"CA","111_2022",2.6865671641791,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2022","REM","Peyssonnelia",47,"CA","111_2022",14.0298507462687,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2022","REM","CCA",193,"CA","111_2022",57.6119402985075,"calcifying","calcifying.algae","CCA"
"111","2022","REM","Halimeda",1,"CA","111_2022",0.298507462686567,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2022","REM","P. damicornis",36,"CA","111_2022",10.7462686567164,"calcifying","hard.coral","P.damicornis"
"111","2022","REM","Corallimorph",8,"CA","111_2022",2.38805970149254,"noncalcifying","Corallimorph","Corallimorph"
"113","2022","XSP","Turf",111,"CA","113_2022",38.013698630137,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2022","XSP","Peyssonnelia",34,"CA","113_2022",11.6438356164384,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2022","XSP","CCA",82,"CA","113_2022",28.0821917808219,"calcifying","calcifying.algae","CCA"
"113","2022","XSP","A. acuminata",49,"CA","113_2022",16.7808219178082,"calcifying","hard.coral","A.acuminata"
"113","2022","XSP","M. capitata",2,"CA","113_2022",0.684931506849315,"calcifying","hard.coral","M.capitata"
"113","2022","XSP","P. damicornis",13,"CA","113_2022",4.45205479452055,"calcifying","hard.coral","P.damicornis"
"113","2022","XSP","Psammocora sp.",1,"CA","113_2022",0.342465753424658,"calcifying","hard.coral","other.coral"
"115","2022","BYSP","Turf",111,"CA","115_2022",42.0454545454545,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2022","BYSP","Lobophora",6,"CA","115_2022",2.27272727272727,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2022","BYSP","Peyssonnelia",14,"CA","115_2022",5.3030303030303,"calcifying","calcifying.algae","other.calcifying.algae"
"115","2022","BYSP","CCA",57,"CA","115_2022",21.5909090909091,"calcifying","calcifying.algae","CCA"
"115","2022","BYSP","A. acuminata",58,"CA","115_2022",21.969696969697,"calcifying","hard.coral","A.acuminata"
"115","2022","BYSP","M. capitata",6,"CA","115_2022",2.27272727272727,"calcifying","hard.coral","M.capitata"
"115","2022","BYSP","P. damicornis",10,"CA","115_2022",3.78787878787879,"calcifying","hard.coral","P.damicornis"
"115","2022","BYSP","Sediment",2,"CA","115_2022",0.757575757575758,"nonbiological","nonbiological","nonbiological"
"117","2022","RAN","Turf",66,"CA","117_2022",26.9387755102041,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2022","RAN","Peyssonnelia",43,"CA","117_2022",17.5510204081633,"calcifying","calcifying.algae","other.calcifying.algae"
"117","2022","RAN","CCA",83,"CA","117_2022",33.8775510204082,"calcifying","calcifying.algae","CCA"
"117","2022","RAN","Galaxaura",1,"CA","117_2022",0.408163265306122,"calcifying","calcifying.algae","other.calcifying.algae"
"117","2022","RAN","A. acuminata",33,"CA","117_2022",13.469387755102,"calcifying","hard.coral","A.acuminata"
"117","2022","RAN","M. capitata",1,"CA","117_2022",0.408163265306122,"calcifying","hard.coral","M.capitata"
"117","2022","RAN","P. damicornis",15,"CA","117_2022",6.12244897959184,"calcifying","hard.coral","P.damicornis"
"117","2022","RAN","Corallimorph",3,"CA","117_2022",1.22448979591837,"noncalcifying","Corallimorph","Corallimorph"
"119","2022","CON","Turf",118,"CA","119_2022",32.2404371584699,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2022","CON","Lobophora",26,"CA","119_2022",7.10382513661202,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2022","CON","Peyssonnelia",24,"CA","119_2022",6.55737704918033,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2022","CON","CCA",128,"CA","119_2022",34.9726775956284,"calcifying","calcifying.algae","CCA"
"119","2022","CON","Halimeda",1,"CA","119_2022",0.273224043715847,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2022","CON","Galaxaura",4,"CA","119_2022",1.09289617486339,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2022","CON","Montipora spp.",1,"CA","119_2022",0.273224043715847,"calcifying","hard.coral","other.coral"
"119","2022","CON","P. damicornis",19,"CA","119_2022",5.19125683060109,"calcifying","hard.coral","P.damicornis"
"119","2022","CON","Pocillopora spp.",4,"CA","119_2022",1.09289617486339,"calcifying","hard.coral","other.coral"
"119","2022","CON","Porites massive",34,"CA","119_2022",9.2896174863388,"calcifying","hard.coral","other.coral"
"119","2022","CON","Sediment",6,"CA","119_2022",1.63934426229508,"nonbiological","nonbiological","nonbiological"
"119","2022","CON","Corallimorph",1,"CA","119_2022",0.273224043715847,"noncalcifying","Corallimorph","Corallimorph"
"121","2022","CON","Turf",134,"CA","121_2022",45.578231292517,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2022","CON","Lobophora",21,"CA","121_2022",7.14285714285714,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2022","CON","Peyssonnelia",13,"CA","121_2022",4.42176870748299,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2022","CON","CCA",99,"CA","121_2022",33.6734693877551,"calcifying","calcifying.algae","CCA"
"121","2022","CON","Halimeda",1,"CA","121_2022",0.340136054421769,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2022","CON","Dictyota",1,"CA","121_2022",0.340136054421769,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2022","CON","P. damicornis",24,"CA","121_2022",8.16326530612245,"calcifying","hard.coral","P.damicornis"
"121","2022","CON","Sediment",1,"CA","121_2022",0.340136054421769,"nonbiological","nonbiological","nonbiological"
"123","2022","XSP","Turf",97,"CA","123_2022",34.0350877192982,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2022","XSP","Lobophora",5,"CA","123_2022",1.75438596491228,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2022","XSP","Peyssonnelia",10,"CA","123_2022",3.50877192982456,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2022","XSP","CCA",61,"CA","123_2022",21.4035087719298,"calcifying","calcifying.algae","CCA"
"123","2022","XSP","Galaxaura",1,"CA","123_2022",0.350877192982456,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2022","XSP","A. acuminata",92,"CA","123_2022",32.280701754386,"calcifying","hard.coral","A.acuminata"
"123","2022","XSP","Montipora spp.",1,"CA","123_2022",0.350877192982456,"calcifying","hard.coral","other.coral"
"123","2022","XSP","Montipora spp.",2,"CA","123_2022",0.701754385964912,"calcifying","hard.coral","other.coral"
"123","2022","XSP","P. damicornis",12,"CA","123_2022",4.21052631578947,"calcifying","hard.coral","P.damicornis"
"123","2022","XSP","Psammocora sp.",1,"CA","123_2022",0.350877192982456,"calcifying","hard.coral","other.coral"
"123","2022","XSP","Sediment",1,"CA","123_2022",0.350877192982456,"nonbiological","nonbiological","nonbiological"
"123","2022","XSP","Corallimorph",2,"CA","123_2022",0.701754385964912,"noncalcifying","Corallimorph","Corallimorph"
"125","2022","CON","Turf",62,"CA","125_2022",24.21875,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2022","CON","Lobophora",6,"CA","125_2022",2.34375,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2022","CON","Peyssonnelia",27,"CA","125_2022",10.546875,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2022","CON","CCA",118,"CA","125_2022",46.09375,"calcifying","calcifying.algae","CCA"
"125","2022","CON","Halimeda",2,"CA","125_2022",0.78125,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2022","CON","Caulerpa",3,"CA","125_2022",1.171875,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2022","CON","P. damicornis",38,"CA","125_2022",14.84375,"calcifying","hard.coral","P.damicornis"
"127","2022","BYSP","Turf",81,"CA","127_2022",28.4210526315789,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2022","BYSP","Lobophora",3,"CA","127_2022",1.05263157894737,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2022","BYSP","Peyssonnelia",22,"CA","127_2022",7.71929824561404,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2022","BYSP","CCA",91,"CA","127_2022",31.9298245614035,"calcifying","calcifying.algae","CCA"
"127","2022","BYSP","A. acuminata",50,"CA","127_2022",17.5438596491228,"calcifying","hard.coral","A.acuminata"
"127","2022","BYSP","M. capitata",19,"CA","127_2022",6.66666666666667,"calcifying","hard.coral","M.capitata"
"127","2022","BYSP","P. damicornis",15,"CA","127_2022",5.26315789473684,"calcifying","hard.coral","P.damicornis"
"127","2022","BYSP","Corallimorph",4,"CA","127_2022",1.40350877192982,"noncalcifying","Corallimorph","Corallimorph"
"129","2022","REM","Turf",58,"CA","129_2022",13.7440758293839,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2022","REM","Lobophora",21,"CA","129_2022",4.97630331753555,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2022","REM","Peyssonnelia",45,"CA","129_2022",10.6635071090047,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2022","REM","CCA",244,"CA","129_2022",57.8199052132701,"calcifying","calcifying.algae","CCA"
"129","2022","REM","Caulerpa",1,"CA","129_2022",0.23696682464455,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2022","REM","Galaxaura",1,"CA","129_2022",0.23696682464455,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2022","REM","P. damicornis",49,"CA","129_2022",11.6113744075829,"calcifying","hard.coral","P.damicornis"
"129","2022","REM","P. superfusa",1,"CA","129_2022",0.23696682464455,"calcifying","hard.coral","other.coral"
"129","2022","REM","Corallimorph",2,"CA","129_2022",0.4739336492891,"noncalcifying","Corallimorph","Corallimorph"
"101","2019","REM","Caulerpa",12,"JC","101_2019",2.87081339712919,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2019","REM","CCA",168,"JC","101_2019",40.1913875598086,"calcifying","calcifying.algae","CCA"
"101","2019","REM","Corallimorph",6,"JC","101_2019",1.43540669856459,"noncalcifying","Corallimorph","Corallimorph"
"101","2019","REM","Galaxaura",1,"JC","101_2019",0.239234449760766,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2019","REM","Halimeda",1,"JC","101_2019",0.239234449760766,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2019","REM","Lobophora",29,"JC","101_2019",6.9377990430622,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2019","REM","Montipora spp.",3,"JC","101_2019",0.717703349282297,"calcifying","hard.coral","other.coral"
"101","2019","REM","Peyssonnelia",33,"JC","101_2019",7.89473684210526,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2019","REM","P. damicornis",19,"JC","101_2019",4.54545454545455,"calcifying","hard.coral","P.damicornis"
"101","2019","REM","Turf",146,"JC","101_2019",34.9282296650718,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2019","RAN","A. acuminata",38,"JC","103_2019",11.3432835820896,"calcifying","hard.coral","A.acuminata"
"103","2019","RAN","Caulerpa",7,"JC","103_2019",2.08955223880597,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2019","RAN","CCA",89,"JC","103_2019",26.5671641791045,"calcifying","calcifying.algae","CCA"
"103","2019","RAN","CCA",1,"JC","103_2019",0.298507462686567,"calcifying","calcifying.algae","CCA"
"103","2019","RAN","Corallimorph",1,"JC","103_2019",0.298507462686567,"noncalcifying","Corallimorph","Corallimorph"
"103","2019","RAN","Lobophora",18,"JC","103_2019",5.37313432835821,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2019","RAN","M. capitata",2,"JC","103_2019",0.597014925373134,"calcifying","hard.coral","M.capitata"
"103","2019","RAN","M. capitata",4,"JC","103_2019",1.19402985074627,"calcifying","hard.coral","M.capitata"
"103","2019","RAN","Peyssonnelia",16,"JC","103_2019",4.77611940298508,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2019","RAN","P. damicornis",8,"JC","103_2019",2.38805970149254,"calcifying","hard.coral","P.damicornis"
"103","2019","RAN","Turf",151,"JC","103_2019",45.0746268656716,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2019","BYSP","A. acuminata",52,"JC","105_2019",16.3009404388715,"calcifying","hard.coral","A.acuminata"
"105","2019","BYSP","Caulerpa",5,"JC","105_2019",1.56739811912226,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2019","BYSP","CCA",85,"JC","105_2019",26.6457680250784,"calcifying","calcifying.algae","CCA"
"105","2019","BYSP","CCA",10,"JC","105_2019",3.13479623824451,"calcifying","calcifying.algae","CCA"
"105","2019","BYSP","Lobophora",1,"JC","105_2019",0.313479623824451,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2019","BYSP","M. capitata",11,"JC","105_2019",3.44827586206897,"calcifying","hard.coral","M.capitata"
"105","2019","BYSP","M. capitata",3,"JC","105_2019",0.940438871473354,"calcifying","hard.coral","M.capitata"
"105","2019","BYSP","Peyssonnelia",18,"JC","105_2019",5.64263322884013,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2019","BYSP","P. damicornis",5,"JC","105_2019",1.56739811912226,"calcifying","hard.coral","P.damicornis"
"105","2019","BYSP","Turf",129,"JC","105_2019",40.4388714733542,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2019","XSP","A. acuminata",69,"JC","107_2019",21.4953271028037,"calcifying","hard.coral","A.acuminata"
"107","2019","XSP","Caulerpa",1,"JC","107_2019",0.311526479750779,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2019","XSP","CCA",84,"JC","107_2019",26.1682242990654,"calcifying","calcifying.algae","CCA"
"107","2019","XSP","CCA",4,"JC","107_2019",1.24610591900312,"calcifying","calcifying.algae","CCA"
"107","2019","XSP","Corallimorph",4,"JC","107_2019",1.24610591900312,"noncalcifying","Corallimorph","Corallimorph"
"107","2019","XSP","Lobophora",9,"JC","107_2019",2.80373831775701,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2019","XSP","M. capitata",3,"JC","107_2019",0.934579439252336,"calcifying","hard.coral","M.capitata"
"107","2019","XSP","Peyssonnelia",7,"JC","107_2019",2.18068535825545,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2019","XSP","P. damicornis",21,"JC","107_2019",6.54205607476635,"calcifying","hard.coral","P.damicornis"
"107","2019","XSP","Pocillopora spp.",1,"JC","107_2019",0.311526479750779,"calcifying","hard.coral","other.coral"
"107","2019","XSP","Pocillopora spp.",1,"JC","107_2019",0.311526479750779,"calcifying","hard.coral","other.coral"
"107","2019","XSP","Turf",117,"JC","107_2019",36.4485981308411,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2019","RAN","A. acuminata",53,"JC","109_2019",16.7192429022082,"calcifying","hard.coral","A.acuminata"
"109","2019","RAN","Caulerpa",8,"JC","109_2019",2.52365930599369,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2019","RAN","CCA",80,"JC","109_2019",25.2365930599369,"calcifying","calcifying.algae","CCA"
"109","2019","RAN","CCA",2,"JC","109_2019",0.630914826498423,"calcifying","calcifying.algae","CCA"
"109","2019","RAN","Corallimorph",1,"JC","109_2019",0.315457413249211,"noncalcifying","Corallimorph","Corallimorph"
"109","2019","RAN","Lobophora",7,"JC","109_2019",2.20820189274448,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2019","RAN","M. capitata",1,"JC","109_2019",0.315457413249211,"calcifying","hard.coral","M.capitata"
"109","2019","RAN","Peyssonnelia",16,"JC","109_2019",5.04731861198738,"calcifying","calcifying.algae","other.calcifying.algae"
"109","2019","RAN","P. damicornis",7,"JC","109_2019",2.20820189274448,"calcifying","hard.coral","P.damicornis"
"109","2019","RAN","Pocillopora spp.",4,"JC","109_2019",1.26182965299685,"calcifying","hard.coral","other.coral"
"109","2019","RAN","Turf",138,"JC","109_2019",43.5331230283912,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2019","REM","Caulerpa",1,"JC","111_2019",0.354609929078014,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2019","REM","CCA",112,"JC","111_2019",39.7163120567376,"calcifying","calcifying.algae","CCA"
"111","2019","REM","CCA",6,"JC","111_2019",2.12765957446809,"calcifying","calcifying.algae","CCA"
"111","2019","REM","Corallimorph",5,"JC","111_2019",1.77304964539007,"noncalcifying","Corallimorph","Corallimorph"
"111","2019","REM","Galaxaura",2,"JC","111_2019",0.709219858156028,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2019","REM","Halimeda",1,"JC","111_2019",0.354609929078014,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2019","REM","Lobophora",44,"JC","111_2019",15.6028368794326,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2019","REM","Peyssonnelia",29,"JC","111_2019",10.2836879432624,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2019","REM","P. damicornis",3,"JC","111_2019",1.06382978723404,"calcifying","hard.coral","P.damicornis"
"111","2019","REM","Turf",79,"JC","111_2019",28.0141843971631,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2019","XSP","A. acuminata",36,"JC","113_2019",11.3207547169811,"calcifying","hard.coral","A.acuminata"
"113","2019","XSP","Caulerpa",6,"JC","113_2019",1.88679245283019,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2019","XSP","CCA",117,"JC","113_2019",36.7924528301887,"calcifying","calcifying.algae","CCA"
"113","2019","XSP","CCA",1,"JC","113_2019",0.314465408805031,"calcifying","calcifying.algae","CCA"
"113","2019","XSP","CCA",5,"JC","113_2019",1.57232704402516,"calcifying","calcifying.algae","CCA"
"113","2019","XSP","Galaxaura",1,"JC","113_2019",0.314465408805031,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2019","XSP","Lobophora",5,"JC","113_2019",1.57232704402516,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2019","XSP","Montipora spp.",1,"JC","113_2019",0.314465408805031,"calcifying","hard.coral","other.coral"
"113","2019","XSP","M. capitata",1,"JC","113_2019",0.314465408805031,"calcifying","hard.coral","M.capitata"
"113","2019","XSP","M. capitata",3,"JC","113_2019",0.943396226415094,"calcifying","hard.coral","M.capitata"
"113","2019","XSP","Peyssonnelia",22,"JC","113_2019",6.91823899371069,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2019","XSP","P. damicornis",10,"JC","113_2019",3.14465408805031,"calcifying","hard.coral","P.damicornis"
"113","2019","XSP","Pocillopora spp.",1,"JC","113_2019",0.314465408805031,"calcifying","hard.coral","other.coral"
"113","2019","XSP","Turf",109,"JC","113_2019",34.2767295597484,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2019","BYSP","A. acuminata",39,"JC","115_2019",13.5416666666667,"calcifying","hard.coral","A.acuminata"
"115","2019","BYSP","Caulerpa",3,"JC","115_2019",1.04166666666667,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2019","BYSP","CCA",90,"JC","115_2019",31.25,"calcifying","calcifying.algae","CCA"
"115","2019","BYSP","CCA",6,"JC","115_2019",2.08333333333333,"calcifying","calcifying.algae","CCA"
"115","2019","BYSP","Lobophora",5,"JC","115_2019",1.73611111111111,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2019","BYSP","M. capitata",5,"JC","115_2019",1.73611111111111,"calcifying","hard.coral","M.capitata"
"115","2019","BYSP","Peyssonnelia",9,"JC","115_2019",3.125,"calcifying","calcifying.algae","other.calcifying.algae"
"115","2019","BYSP","P. damicornis",11,"JC","115_2019",3.81944444444444,"calcifying","hard.coral","P.damicornis"
"115","2019","BYSP","Pocillopora spp.",1,"JC","115_2019",0.347222222222222,"calcifying","hard.coral","other.coral"
"115","2019","BYSP","Turf",119,"JC","115_2019",41.3194444444444,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2019","RAN","A. acuminata",24,"JC","117_2019",9.67741935483871,"calcifying","hard.coral","A.acuminata"
"117","2019","RAN","Caulerpa",6,"JC","117_2019",2.41935483870968,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2019","RAN","CCA",96,"JC","117_2019",38.7096774193548,"calcifying","calcifying.algae","CCA"
"117","2019","RAN","CCA",1,"JC","117_2019",0.403225806451613,"calcifying","calcifying.algae","CCA"
"117","2019","RAN","Corallimorph",1,"JC","117_2019",0.403225806451613,"noncalcifying","Corallimorph","Corallimorph"
"117","2019","RAN","Lobophora",1,"JC","117_2019",0.403225806451613,"noncalcifying","other.noncalcifying","other.noncalcifying"
